id,target,split
qmof-870f65c,2.148218,train
qmof-915bbb7,3.350643,train
qmof-14548f8,2.855289,train
qmof-944634c,4.811117,test
qmof-313a3a9,3.605719,train
qmof-e265db6,0.4692700000000003,train
qmof-aad417f,3.185637,train
qmof-bfe8f46,0.3276869999999998,train
qmof-30fdc38,0.417338,train
qmof-185a494,2.944029,train
qmof-d9d0b10,0.4273720000000001,train
qmof-6fbadf4,2.3994340000000003,train
qmof-3ff5349,2.9516350000000005,train
qmof-993d367,1.838355,train
qmof-0f2f881,3.213322,train
qmof-b1bdd96,0.246942,train
qmof-cea32da,2.222779,test
qmof-4125488,0.8856359999999999,train
qmof-5dfc500,1.198676,train
qmof-5948a73,1.77352,test
qmof-ac6e3d6,3.2822210000000003,train
qmof-5de710b,3.515933,train
qmof-5412a58,1.36478,train
qmof-f34829b,3.720483,train
qmof-540bb65,0.473894,train
qmof-a7aff20,2.318529,train
qmof-bedaaa6,3.718638,train
qmof-497c336,0.752548,train
qmof-f16edf9,1.5815560000000002,test
qmof-439bd40,1.2520640000000005,train
qmof-2e97340,2.398687,train
qmof-0e1ca5d,4.693471,val
qmof-4f99ccc,0.8651230000000001,train
qmof-ecd9526,2.614263,train
qmof-5e989c6,2.5980800000000004,test
qmof-e0961ec,2.931424,train
qmof-7b48c52,3.476641,train
qmof-6ebffae,0.351744,train
qmof-06c8264,2.279461,train
qmof-182e268,0.832446,train
qmof-9f56ed6,0.7381930000000001,train
qmof-23e86cd,2.161214,train
qmof-886aa55,1.424647,train
qmof-b205a95,3.528963,train
qmof-ab58af7,3.0400970000000003,train
qmof-a52e439,3.080951,train
qmof-59fc722,2.718379,train
qmof-d60bb3e,2.549123,train
qmof-82c1116,2.526546,train
qmof-99ecd48,0.932343,train
qmof-0ae2a1b,2.37271,train
qmof-1753b15,3.650629,val
qmof-aa314f7,1.556832,train
qmof-4d05e36,3.214804,test
qmof-f85c4e7,2.165311,train
qmof-e3e57da,3.641033,train
qmof-6e1b2a5,3.2617960000000004,val
qmof-7907034,3.714147,train
qmof-54d770c,3.824174,train
qmof-5bbacb7,2.030279,val
qmof-8c5eb85,0.28563,val
qmof-7e0b219,4.31574,test
qmof-a1de534,4.247337,train
qmof-1a6432f,2.036169,train
qmof-80e112a,0.3312869999999999,train
qmof-af04ce5,2.216834,train
qmof-4279f07,2.495956,val
qmof-b1105ea,2.863915,train
qmof-d6632db,2.603011,train
qmof-b59197e,2.99847,train
qmof-43d60ca,2.433919,train
qmof-6d3d4f5,0.5721839999999998,test
qmof-acc11bc,0.939674,train
qmof-6469d8b,3.714698,train
qmof-f2bdce1,2.326186,val
qmof-e63da3b,2.928311,train
qmof-bc15af2,0.843606,train
qmof-baa1c34,3.704047,train
qmof-a65c7e9,3.775782,train
qmof-a38c2fe,3.805158,train
qmof-7af31f9,3.818778,val
qmof-04881df,2.908454,train
qmof-26888fa,0.984687,test
qmof-721171e,2.5780189999999994,val
qmof-d73b859,0.976757,train
qmof-4dbedd6,2.927351,train
qmof-3ffa5b9,2.970219,train
qmof-c39ae4b,2.915627,train
qmof-6d1205f,2.6464290000000004,test
qmof-440adea,2.329095,train
qmof-01346c1,4.982569000000001,train
qmof-a149d95,0.7100770000000003,train
qmof-8c3516d,4.626792,train
qmof-888b462,4.459701,train
qmof-0fbfb10,1.022615,train
qmof-f839aa6,0.678761,train
qmof-621f980,0.534775,train
qmof-69c8ab1,0.827501,train
qmof-78bdc8c,1.887575,train
qmof-ef538ec,2.005389,train
qmof-3db6ff9,3.13356,train
qmof-15b016f,3.644495,train
qmof-3d33384,3.506528,train
qmof-8b2104f,3.157521,test
qmof-1e99374,3.191025,train
qmof-550a9e1,2.982934,train
qmof-075d3eb,2.730002,val
qmof-044ea75,0.532937,val
qmof-580d3d5,2.121642,train
qmof-ea27d90,0.998585,train
qmof-ca17527,0.753799,train
qmof-9b21ed3,2.252883,train
qmof-bd3dde7,0.898844,val
qmof-2d80bfd,0.888038,train
qmof-69add22,1.120775,train
qmof-d25e2ca,0.7464779999999998,train
qmof-b9302b0,3.043663,train
qmof-fa983d7,2.3574580000000003,train
qmof-0125ba9,0.049545,val
qmof-1d3b3d3,2.699054,train
qmof-99ac7ac,4.300772,train
qmof-baceef3,2.297985,train
qmof-a9be0f4,2.07571,train
qmof-d3d1953,0.5788679999999999,train
qmof-30dd431,0.6000049999999999,test
qmof-822eb9c,2.448926,train
qmof-09bc32a,1.632518,val
qmof-13fe18c,2.073781,train
qmof-35dd9a5,2.566899,train
qmof-87efe0c,2.208586,train
qmof-1b1c158,3.036471,train
qmof-6b50a2e,2.762566,test
qmof-7e75e9d,2.779813,train
qmof-a6c6942,2.5965700000000003,train
qmof-0006638,3.979975,train
qmof-6a5d3af,3.289716,test
qmof-4c2c9ee,3.12405,train
qmof-6a6ccde,3.103587,train
qmof-903f166,0.443108,train
qmof-8e251f4,3.0297980000000004,train
qmof-936a309,3.369105,train
qmof-893a85d,1.96874,val
qmof-4a63e87,0.823134,train
qmof-64a2be7,0.8524559999999999,train
qmof-38eaf3a,1.920117,train
qmof-4b23a6b,1.907079,train
qmof-ae6a4ef,3.342708,train
qmof-033ade9,0.7653160000000001,test
qmof-3e0f6ce,3.28803,val
qmof-f10cb85,0.584281,val
qmof-c0b86a6,2.268503,val
qmof-890c483,1.985406,train
qmof-9cac9d3,0.01691,train
qmof-43f82df,0.4473989999999999,train
qmof-2851cc5,3.121861,train
qmof-6357683,1.965927,train
qmof-fec4114,2.723512,train
qmof-9d2fe7e,2.341904,train
qmof-a883af6,0.1791490000000002,val
qmof-6438955,2.148399,train
qmof-1976a36,2.8859090000000003,test
qmof-d8012fd,0.151156,train
qmof-6a17ede,1.106239,train
qmof-9c5aaea,0.938079,train
qmof-df3ccf7,2.9706170000000003,train
qmof-81e22a4,0.6741199999999999,train
qmof-f284c0f,0.691505,train
qmof-2bce3f1,0.7043060000000001,train
qmof-c2a6c60,3.807737,train
qmof-779c5e3,3.5109590000000006,train
qmof-850b075,2.477913,train
qmof-55409e0,1.706083,train
qmof-c389047,1.301212,train
qmof-0c0c81d,2.9498200000000003,train
qmof-f484ec8,2.613642,train
qmof-5f8824d,0.4662360000000001,train
qmof-c8df599,1.310431,train
qmof-caea536,0.951686,train
qmof-968577c,3.642728,train
qmof-a6eba10,3.009229,train
qmof-406c44b,2.21119,train
qmof-c7465d6,4.152707,train
qmof-060e1c4,4.854172,train
qmof-ed035f8,2.245875,train
qmof-1da59a9,2.2016750000000003,train
qmof-9e56850,2.24973,train
qmof-a708f30,2.1983200000000003,train
qmof-89f83b7,2.251298,train
qmof-239bb4d,2.216019,train
qmof-240ebea,0.7112890000000001,train
qmof-eee1f70,0.682609,train
qmof-3ecc302,4.429015,test
qmof-c4f5db2,2.77985,test
qmof-04fca8c,2.782198,train
qmof-131b24c,2.690992,train
qmof-bbd9bf5,2.7564300000000004,train
qmof-d03a775,2.139448,train
qmof-27c2f69,2.986864,val
qmof-dfefa6b,3.204974,test
qmof-496b57a,2.475357,train
qmof-996eba1,3.11942,train
qmof-5d93b3e,3.199174,train
qmof-45a48df,3.301734,train
qmof-c0331cb,0.956035,test
qmof-083b0f1,3.524023,val
qmof-211265f,1.009198,train
qmof-41468e7,2.8474470000000003,train
qmof-45e1a1c,2.915052,train
qmof-e0dc4ed,1.009494,train
qmof-03a0b22,3.164626,val
qmof-8e34fd9,2.310103,train
qmof-01be788,2.4155450000000003,train
qmof-740efb1,2.329837,train
qmof-324b117,4.098848,val
qmof-c8756ec,0.700853,train
qmof-8bc47d5,0.8046630000000001,val
qmof-9659d87,3.035339,val
qmof-b53096c,2.281377,test
qmof-0e73e01,3.450211,train
qmof-b50d054,3.401308,train
qmof-a4c4cee,2.7707490000000004,train
qmof-2754592,3.054561,train
qmof-5c369eb,0.722651,train
qmof-b4c22c7,2.6023,train
qmof-3db33b3,2.807942,train
qmof-b0214d8,0.927051,val
qmof-e7477a4,0.6925080000000001,train
qmof-36d7c8b,3.4223220000000003,train
qmof-4c18ced,1.026687,train
qmof-f524161,2.527781,train
qmof-26c54ef,0.5148929999999999,val
qmof-12edc8c,0.902821,train
qmof-a26dce2,2.45824,test
qmof-c16a609,1.7125469999999998,train
qmof-6d36b89,0.7828759999999999,train
qmof-1c8cb7c,0.822683,train
qmof-9d86f1e,0.6744600000000003,train
qmof-01f6512,2.486459,train
qmof-17246e7,4.806987,train
qmof-92f0814,0.930526,train
qmof-3d10714,4.884628,train
qmof-ff3e7ef,2.336555,train
qmof-c3d8aec,1.231387,test
qmof-679e2ca,5.603138,train
qmof-52dc25d,3.025659,train
qmof-0691242,2.931448,train
qmof-e5ef618,1.254913,test
qmof-025281e,2.748797,val
qmof-9956c49,2.331758,train
qmof-44c1049,1.178596,train
qmof-f330af1,2.586565,train
qmof-5d9fab0,0.951158,test
qmof-ef45231,0.968779,val
qmof-08c54a1,2.422744,val
qmof-da84265,1.5213739999999998,train
qmof-e5c7eaf,2.172899,train
qmof-845e57e,0.662147,val
qmof-e218f10,1.490519,train
qmof-ac1edc6,2.140572,train
qmof-9fbdc0b,0.898346,train
qmof-d2f6719,0.100632,test
qmof-f6ba89b,2.415132,train
qmof-c2b42fd,0.2250029999999999,train
qmof-e3dcc4d,4.379815,train
qmof-017128d,4.428732,train
qmof-8780f49,2.610867,train
qmof-26d80f2,2.716823,train
qmof-2a278e1,2.886829,train
qmof-4e1f5c1,2.903909,train
qmof-c1d4910,1.473186,test
qmof-7acd702,1.7610860000000002,val
qmof-a8c7cd8,4.198104,train
qmof-5ec17b1,4.040366000000001,test
qmof-5dd6ad5,4.215584000000001,train
qmof-e5e12e2,0.904476,train
qmof-0d83a18,2.730772,train
qmof-09f467e,1.5119919999999998,train
qmof-683545f,1.5753730000000004,train
qmof-2d27f5a,1.570945,train
qmof-2c408e6,1.238523,train
qmof-e3283fb,1.864149,train
qmof-a2f7834,3.007064,train
qmof-c5e40a9,3.391763,train
qmof-d42e254,3.026172,train
qmof-9e6bb9e,2.998612,train
qmof-37e4d9d,4.760334,train
qmof-5d053df,2.822414,train
qmof-0f178f1,0.8826449999999999,train
qmof-a18c01f,0.1279509999999999,train
qmof-419f835,1.386259,val
qmof-7adaa8f,2.9735940000000003,test
qmof-77116df,0.645995,val
qmof-6480f30,1.6297129999999995,train
qmof-6aa7f5f,2.5750010000000003,train
qmof-258ea8e,2.265226,test
qmof-c018ace,3.308469,train
qmof-1041602,3.316685,train
qmof-69d6aa4,4.829888,train
qmof-67def0f,3.310179,train
qmof-26ca78e,3.322002,test
qmof-f17bfa5,3.215402,train
qmof-f0dfa44,1.230849,train
qmof-598b6ca,2.463602,train
qmof-8cf4e29,3.322066,train
qmof-60cfddb,2.473248,train
qmof-e392a20,3.079833,train
qmof-19a68cb,1.885592,train
qmof-ef027a7,3.392962,train
qmof-259af4b,3.814236,train
qmof-59b517c,0.985943,train
qmof-84f1ff5,3.040215,train
qmof-6b58e65,3.07893,train
qmof-75551f3,0.7281420000000001,train
qmof-c674a2d,3.5594650000000003,val
qmof-ef42d2a,1.092682,val
qmof-c5b8465,0.380156,train
qmof-ef011df,1.721655,train
qmof-e0ddb35,2.289273,train
qmof-008776a,3.432113,train
qmof-b605e3f,4.043331,train
qmof-f28268c,2.707168,test
qmof-eb7a5da,2.544425,train
qmof-e220ad6,3.330691,test
qmof-bda4bd3,2.781357,train
qmof-3af1f54,0.533293,train
qmof-10c5024,0.7286969999999999,train
qmof-17c39d6,0.094355,train
qmof-29c6477,1.682422,train
qmof-228a2e8,0.615462,train
qmof-c0bdee5,1.085117,train
qmof-0e4bbc6,1.312051,train
qmof-ff5eefd,1.562937,train
qmof-79403ea,2.349997,train
qmof-17b62c4,0.888914,train
qmof-5991f0e,4.171103,train
qmof-3376567,3.296617,train
qmof-6f41f72,2.989844,train
qmof-8e757ac,3.125358,train
qmof-cbf7280,0.763292,train
qmof-1c3e47f,0.4961410000000001,train
qmof-70f4cf7,1.242522,train
qmof-7e43c1c,1.389155,train
qmof-b25cad2,0.604017,val
qmof-1c3a44c,0.404718,train
qmof-862ede4,0.206288,train
qmof-5c9f89c,0.2034519999999999,val
qmof-2235ac6,1.244938,train
qmof-3cdcf5f,2.7434320000000003,val
qmof-1510275,0.3890880000000001,train
qmof-6c4ca0b,1.498978,train
qmof-a0e80c5,0.949032,test
qmof-6eb7a12,0.7584810000000002,train
qmof-18c41a2,0.3152250000000001,train
qmof-cf3daa8,0.2804930000000001,train
qmof-2f4a13b,1.963126,train
qmof-6c4f676,2.4060550000000003,train
qmof-559f9cd,0.836271,train
qmof-2397030,3.251747,train
qmof-7c2b7f4,3.195501,train
qmof-8870d8c,3.5316460000000003,train
qmof-3839bb1,1.71633,train
qmof-c565572,0.4185069999999999,train
qmof-6c6ec35,2.37618,test
qmof-f16daa1,2.285547,train
qmof-8494aed,1.983036,train
qmof-d4efb4b,0.879427,train
qmof-ca88ff8,0.329037,train
qmof-4ac7df5,0.902307,train
qmof-c31ac3d,4.525861,val
qmof-01fd9b9,4.018181,train
qmof-58b9289,1.569349,val
qmof-50d8de5,3.312298,train
qmof-06d5557,2.264924,train
qmof-77fbc29,2.320416,train
qmof-b2fcead,0.113831,train
qmof-711bba5,0.762176,train
qmof-7b915ca,0.759193,train
qmof-d429569,0.896995,train
qmof-f9e6ec3,1.311986,test
qmof-f17aef1,4.21915,val
qmof-b284333,3.022366,train
qmof-8099795,2.734213,train
qmof-9cf785b,2.724093,train
qmof-e6dada5,0.2772770000000002,train
qmof-48426ba,0.3202939999999999,test
qmof-628adc7,2.916462,train
qmof-e374ad7,0.86873,train
qmof-9c41a26,0.352437,train
qmof-a4d0def,0.430615,train
qmof-3d31da5,2.7506,train
qmof-e2fcb15,2.867296,train
qmof-29aba0a,2.715602,train
qmof-76db34b,4.431226,train
qmof-69c3651,2.221095,train
qmof-d83a3a6,0.934039,train
qmof-e5e6b69,2.6670350000000003,train
qmof-9041b1f,2.253172,train
qmof-ee9537a,2.194926,train
qmof-01d519e,3.625796,train
qmof-482e151,2.8409750000000003,train
qmof-74c9eee,2.988156,train
qmof-4141366,2.886146,train
qmof-ec3f86f,2.8473420000000003,train
qmof-2aaaa2a,1.236354,train
qmof-f0d5aa0,2.947088,train
qmof-b7b79de,2.4292230000000004,train
qmof-1a77da5,1.631337,val
qmof-638e1d5,0.675845,val
qmof-eccb8aa,1.822625,train
qmof-b477ed1,1.627351,train
qmof-c3c94d3,1.439916,train
qmof-ebfaa1f,0.716172,train
qmof-d50fc3b,2.713253,train
qmof-a23b78e,3.745215,val
qmof-82f9a80,0.398685,train
qmof-2cf2d31,2.766745,test
qmof-33d69c8,2.611432,train
qmof-3fdc76b,2.654658,train
qmof-d280801,1.791922,train
qmof-202a1af,1.77086,train
qmof-bfae863,0.7677280000000002,train
qmof-7cefc8c,0.0521469999999999,train
qmof-c988bec,1.2876150000000002,train
qmof-58ccd6f,0.0307089999999998,train
qmof-8c3a7df,0.7215979999999997,train
qmof-00052d0,2.071197,train
qmof-6d98f40,2.131385,train
qmof-f967a86,2.165573,train
qmof-1b44fef,1.014427,train
qmof-21356e5,2.44534,train
qmof-cf57844,4.386423,test
qmof-0ca2c74,3.990689,train
qmof-17de19a,4.035894,train
qmof-aed4c70,2.572999,train
qmof-3855e24,2.205914,test
qmof-380a2f6,3.4900519999999995,train
qmof-f37c2f5,2.405187,train
qmof-9d7e189,2.024705,train
qmof-1580a8b,1.001357,train
qmof-f547d31,0.50241,train
qmof-e0986d0,4.275779,train
qmof-6f5ab21,3.344693,train
qmof-cf16545,2.778509,test
qmof-61a6529,2.715111,train
qmof-ae4d8c6,1.821484,train
qmof-8e66c1e,1.395844,train
qmof-8e3b886,5.270154,train
qmof-51966a1,5.385582,train
qmof-2e02fed,1.116657,train
qmof-6fe5a19,2.367213,train
qmof-ec93474,2.2550480000000004,train
qmof-3d83673,2.871995,train
qmof-a1aff6a,2.497502,val
qmof-98d94aa,3.001996,train
qmof-7efaea0,1.768732,train
qmof-438ca23,2.059941,train
qmof-1b71fff,3.660507,train
qmof-a13b727,3.887145,train
qmof-77fd0aa,2.091935,val
qmof-c43329d,0.749933,train
qmof-73d5465,1.699234,train
qmof-0988370,2.022927,train
qmof-07f6650,1.0030480000000002,train
qmof-3961e57,3.276644,train
qmof-b9c921d,0.5628819999999999,train
qmof-5480f62,2.464836,test
qmof-8c2eca5,0.7052,train
qmof-a5b4f8a,2.291931,train
qmof-999de53,2.19408,test
qmof-3b7796c,1.980634,train
qmof-6c51382,1.897597,train
qmof-3d6d180,4.734869,train
qmof-c490467,0.6862509999999999,train
qmof-335b492,1.399693,train
qmof-2c2b9da,3.523584,test
qmof-01f1640,0.3161419999999999,train
qmof-2cc657a,2.704497,train
qmof-c9f20d8,0.9127070000000002,train
qmof-9570dfb,2.016657,val
qmof-2593f7a,0.990771,train
qmof-2941470,2.108768,train
qmof-9a7a515,1.064903,train
qmof-9a4ccd1,2.247939,train
qmof-c8c75f1,2.118968,test
qmof-addd68a,5.276341,val
qmof-ad5034e,0.910881,train
qmof-b4f2a15,3.434454,train
qmof-b3bca92,1.377931,train
qmof-1a49402,0.9504089999999998,train
qmof-b78d43f,2.972315,train
qmof-e77be3d,3.483292,train
qmof-d75d8da,0.320753,train
qmof-7f0ff56,3.037879,test
qmof-f06e64f,3.459205,train
qmof-641e42c,0.2488969999999999,test
qmof-2416924,4.963417,train
qmof-51e910f,4.99031,train
qmof-18ca0bf,3.056189,val
qmof-142b7e4,2.2924800000000003,train
qmof-f44d599,1.9109450000000003,train
qmof-8ed9887,1.465817,train
qmof-3ba2386,3.533039,train
qmof-cd21dc4,2.208498,test
qmof-e2e7542,0.0129030000000001,val
qmof-daddfb7,2.496271,train
qmof-afe2748,0.4352129999999998,train
qmof-f38090a,4.260754,train
qmof-7d61873,1.86735,train
qmof-8860d10,2.627501,train
qmof-9faa0fb,3.264236,train
qmof-6bed31f,2.8346310000000003,train
qmof-9cdf88c,1.758067,train
qmof-c902643,3.720418,train
qmof-20e5839,1.6362839999999998,train
qmof-4324443,0.8187800000000001,train
qmof-6777158,0.9405,test
qmof-d49285b,2.3112510000000004,val
qmof-3f17550,2.818117,train
qmof-bf55af2,2.224224,train
qmof-877d368,1.1433690000000003,val
qmof-5d155f8,2.118234,test
qmof-abf9b57,0.460654,val
qmof-5d8aca4,2.7711749999999995,train
qmof-a89b009,0.983464,test
qmof-cd31982,0.9070969999999998,train
qmof-b0fd440,1.0240740000000002,train
qmof-1743e6b,2.7221,test
qmof-429c0de,0.707046,train
qmof-0993d90,4.60324,test
qmof-e92dc89,4.468624,train
qmof-1e427c5,0.961023,test
qmof-40992cf,3.3239110000000003,train
qmof-a4946ba,2.713711,test
qmof-3bc58f6,3.236902,train
qmof-0f63bda,3.1350670000000003,train
qmof-861877e,2.006822,train
qmof-8d86a35,0.8710490000000001,train
qmof-5df454d,2.027881,train
qmof-b42feba,0.0899620000000003,train
qmof-5811114,0.6215800000000002,train
qmof-b5d466b,0.8867210000000001,train
qmof-c709b2d,0.5580720000000001,train
qmof-cd8a9f2,2.693408,test
qmof-edba6bb,2.580884,train
qmof-6238cac,2.093089,train
qmof-a9b0ac2,0.692828,train
qmof-3a234ae,3.264721,train
qmof-84b496e,0.324692,train
qmof-8539847,0.2405140000000001,train
qmof-5c8908e,0.985219,val
qmof-3db7ad0,2.971399,train
qmof-bedf07c,2.215851,train
qmof-b6d48a4,0.5556859999999999,train
qmof-208d642,2.501306,train
qmof-4387803,3.191256,train
qmof-408a8f3,2.593147,train
qmof-1e660af,2.460037,train
qmof-bcce8c9,2.256498,train
qmof-6614087,2.161122,train
qmof-71a9211,3.193742,val
qmof-d139efc,4.833125,train
qmof-9cd8266,0.208031,train
qmof-d9a0694,0.770243,train
qmof-76aed81,0.804624,train
qmof-0001b0d,0.576819,test
qmof-6a4604e,3.367191,train
qmof-c1fbc1a,1.3584,train
qmof-ff2ad5a,2.600546,test
qmof-762c740,0.223908,train
qmof-0e5d254,2.718283,train
qmof-10d5af9,3.0945400000000003,train
qmof-fe08164,2.951916,train
qmof-70585b5,1.475812,train
qmof-c0a61f9,1.297649,val
qmof-2016868,2.249489,train
qmof-a02c95b,1.942203,train
qmof-f38d274,2.0461910000000003,train
qmof-5a9f816,2.726341,train
qmof-3e6ec79,1.612091,train
qmof-85aea29,2.101411,train
qmof-8a3ffa2,1.4402960000000002,val
qmof-16dd495,0.954277,val
qmof-c54951d,3.0712650000000004,test
qmof-5d6b047,1.43043,val
qmof-8994818,1.510837,train
qmof-4e6ad11,0.595147,train
qmof-f9350da,3.073315,val
qmof-d826ea1,4.709435,train
qmof-8958149,2.343853,train
qmof-7bc3564,0.0170719999999997,train
qmof-29cb630,0.7536090000000001,train
qmof-2f10c76,2.232979,test
qmof-f5b3fd7,0.7887689999999998,train
qmof-ec26a3f,1.755527,train
qmof-69d7c75,0.4059619999999999,test
qmof-57e2359,1.001297,train
qmof-13c119c,3.353419,train
qmof-edbc9dd,4.71524,train
qmof-4adeac5,4.63611,val
qmof-d58a816,3.351184,train
qmof-1db968d,0.44841,train
qmof-c49d30b,1.213721,train
qmof-d208f10,1.3840249999999998,train
qmof-a03e4a5,3.438376,val
qmof-e378426,2.1495230000000003,val
qmof-c6b9ed2,2.648969,train
qmof-ba7d63d,2.219085,train
qmof-16a389f,3.21728,test
qmof-ac06537,2.342159,val
qmof-48d7590,2.358369,val
qmof-112d725,4.677402,val
qmof-ccc608c,3.566809,train
qmof-faf6244,2.209013,train
qmof-f2c44d6,0.645008,train
qmof-722de6a,3.877301,train
qmof-add50d6,2.251949,train
qmof-1106f49,2.5126,train
qmof-d76fd42,3.795161,train
qmof-f108d47,1.7572849999999998,train
qmof-0cd5578,4.450414,train
qmof-d0dfc27,0.7192230000000001,train
qmof-31e129f,4.657487000000001,train
qmof-d460cd2,1.906402,train
qmof-9b3fc80,2.0231250000000003,train
qmof-27aac60,2.853465,test
qmof-8376bca,2.157363,train
qmof-87af48e,2.806134,train
qmof-3a200d7,3.065579,train
qmof-872f192,2.1911460000000003,train
qmof-b88da61,2.0471,train
qmof-0fc9e65,2.299908,train
qmof-ac2a33a,4.626418,train
qmof-58f98d9,0.1903429999999999,train
qmof-2253402,0.9707940000000002,train
qmof-51990f7,0.7591699999999997,test
qmof-94e8b5f,2.646702,val
qmof-b2fc047,2.656174,train
qmof-52f04d1,2.133242,train
qmof-07bf8f2,2.78166,train
qmof-2389400,0.9484829999999996,train
qmof-c92d2ff,2.29936,train
qmof-d9d6cca,2.076878,train
qmof-226eeb4,1.664798,train
qmof-2edacf2,5.12662,train
qmof-0c90bee,5.067901,train
qmof-1da8047,4.252233,val
qmof-f3c2ff6,3.965143,train
qmof-042f5d3,2.17727,val
qmof-a7ea515,1.163626,train
qmof-4269ab3,0.1977409999999997,val
qmof-7db6d11,1.747237,train
qmof-091d15e,3.625409,train
qmof-5d78f06,3.177557,train
qmof-290194d,3.505361,train
qmof-1b01e7d,3.023428,test
qmof-70d8452,3.199233,train
qmof-6d57f92,2.7875110000000003,train
qmof-eae6c15,3.238503,train
qmof-8ce647a,1.872669,train
qmof-46e5a60,1.892334,train
qmof-c81cb2d,0.8542930000000002,train
qmof-d5ca1d2,1.4848750000000002,train
qmof-067b298,1.086564,val
qmof-b533ad1,2.856789,test
qmof-9ee6b62,2.5953630000000003,train
qmof-4b810e7,2.622316,train
qmof-3af7fe3,2.590501,train
qmof-ddb13bd,2.597994,train
qmof-8c5fcb0,2.573916,train
qmof-ef0e530,2.602015,test
qmof-f8fb414,2.568504,train
qmof-5dabe7d,2.572841,test
qmof-c937650,0.268592,val
qmof-43b5c02,3.5915380000000003,test
qmof-27ec0f6,2.434859,val
qmof-61d5b72,3.047107,train
qmof-f662240,0.0446839999999999,train
qmof-23715f3,0.0246529999999998,train
qmof-b6c8dda,2.39929,train
qmof-a8ac295,0.0035370000000001,train
qmof-b4192d1,2.478066,train
qmof-864cbd5,3.125265,train
qmof-f61d5ce,3.385544,test
qmof-096c27f,3.688384,test
qmof-11ed3e0,3.696127,train
qmof-0b31941,4.145362,train
qmof-0eca7ba,3.697134,train
qmof-92f3405,0.928221,train
qmof-06edf43,0.565068,train
qmof-baa8c3c,0.567991,train
qmof-9e926ff,2.442555,train
qmof-8a2fa8a,1.0908380000000002,val
qmof-5d05c82,0.496952,val
qmof-74d6dbe,3.005263,train
qmof-c945224,3.235509,train
qmof-546d219,2.670107,train
qmof-6540d60,2.382881,train
qmof-dd8ff85,1.836421,train
qmof-0888573,1.781175,train
qmof-6bd0d59,2.995297,train
qmof-fdac092,2.24598,train
qmof-80852fd,0.8805749999999999,train
qmof-b273f7c,2.882129,train
qmof-e4cd9c2,2.933841,train
qmof-31d939d,2.7986020000000003,train
qmof-1faa948,2.940612,val
qmof-9cb58fb,2.794493,train
qmof-7e1197e,1.958269,test
qmof-4f1b040,2.658351,train
qmof-a20d4f3,2.592797,train
qmof-1ba69f6,2.176441,train
qmof-a8f402a,2.212796,train
qmof-f7ad9cd,0.8377849999999999,train
qmof-8d7f856,2.975512,train
qmof-7dfea43,2.802478,train
qmof-ec7bd74,1.602167,train
qmof-b4b3bb1,2.817121,train
qmof-0e25fad,2.583651,train
qmof-53872ef,2.810196,train
qmof-0c6dba4,2.8737660000000003,train
qmof-cd01b25,3.14516,train
qmof-df89737,2.893732,train
qmof-fced5a2,3.139136,train
qmof-a5171a8,3.232187,train
qmof-606ca52,0.0296039999999999,train
qmof-8f84700,2.35283,train
qmof-8e0c999,2.023329,train
qmof-034e9af,3.650774,train
qmof-05e1da7,4.09604,train
qmof-59647cc,2.893068,train
qmof-bde75c0,0.455687,train
qmof-be091d4,0.8673849999999999,train
qmof-2f736ac,3.58891,train
qmof-5fdef1b,0.4977709999999999,train
qmof-3e1c72a,0.30207,train
qmof-0bf120c,1.0955909999999998,train
qmof-4857358,1.95894,train
qmof-48aaa9f,2.069169,train
qmof-1938adc,2.556937,train
qmof-63c5997,2.516138,train
qmof-c22f0dd,2.368476,train
qmof-41301bd,0.981907,train
qmof-159127d,0.097979,val
qmof-fd5d0f6,3.293578,train
qmof-d08b9c2,3.395251,train
qmof-43cb308,2.82179,train
qmof-7fb5692,2.089595,train
qmof-4f5a813,2.042927,train
qmof-6c2188f,0.216177,val
qmof-6667c00,5.015202,train
qmof-e029d32,0.889295,train
qmof-b3e30a9,1.3518440000000005,train
qmof-bae3569,2.365114,test
qmof-98ad58c,0.924343,train
qmof-653a443,2.5071250000000003,train
qmof-4acd25f,4.076181999999999,train
qmof-9024308,0.134773,train
qmof-8883bc6,0.4504940000000001,train
qmof-10fca95,0.833007,train
qmof-dbb4b69,0.074421,train
qmof-aa48b68,1.808589,train
qmof-a5380bd,1.4284990000000002,train
qmof-038174d,1.4686629999999998,train
qmof-2b2d255,0.1261209999999999,train
qmof-d6e31ae,1.299106,test
qmof-620a952,0.791981,train
qmof-e54494c,3.323387,test
qmof-fa6a9de,0.8423220000000001,val
qmof-01429b0,1.824986,train
qmof-2695251,2.380579,train
qmof-8ccd305,1.338464,train
qmof-754a74e,0.673294,train
qmof-dce5b26,1.3112749999999995,train
qmof-70dc434,2.609579,train
qmof-6546640,2.6001950000000003,train
qmof-0d53aed,2.580578,train
qmof-e73fe5e,3.0572850000000003,train
qmof-aecacb7,1.463171,val
qmof-e25ed12,0.8405750000000001,train
qmof-7a9164a,2.463115,test
qmof-e3311db,2.613095,train
qmof-6db4857,0.96344,test
qmof-4a4c8d7,2.874151,train
qmof-3d6fcc8,0.674361,train
qmof-2dd47d8,1.607144,train
qmof-9d06776,0.872507,train
qmof-7aef2c2,2.2060380000000004,val
qmof-63ed72f,2.271582,train
qmof-b7e8393,1.88958,test
qmof-fda25aa,2.870635,train
